date,product_id,category,region,channel,sales,units_sold,promotion_flag,discount_rate,campaign_name,promotion_cost
2025-02-23,FRA-N,Fragrance,North,Brand.com,3105.0,69,0,0.0,No Campaign,0.0
2025-02-23,FRA-S,Fragrance,South,Retail,2565.0,76,1,0.25,Member Day,555.97
2025-02-23,FRA-E,Fragrance,East,Retail,2790.0,62,0,0.0,No Campaign,0.0
2025-02-23,FRA-W,Fragrance,West,Shopee,2025.0,45,0,0.0,No Campaign,0.0
2025-02-24,SKI-N,Skincare,North,Retail,3808.0,136,0,0.0,No Campaign,0.0
2025-02-24,SKI-S,Skincare,South,Retail,3332.0,119,0,0.0,No Campaign,0.0
2025-02-24,SKI-E,Skincare,East,Shopee,3668.0,131,0,0.0,No Campaign,0.0
2025-02-24,SKI-W,Skincare,West,Retail,2604.0,93,0,0.0,No Campaign,0.0
2025-02-24,MAK-N,Makeup,North,Shopee,2244.0,102,0,0.0,No Campaign,0.0
2025-02-24,MAK-S,Makeup,South,Retail,1804.0,82,0,0.0,No Campaign,0.0
2025-02-24,MAK-E,Makeup,East,Amazon,1980.0,90,0,0.0,No Campaign,0.0
2025-02-24,MAK-W,Makeup,West,Amazon,1832.6,98,1,0.15,Bundle Deal,987.37
2025-02-24,HAI-N,Haircare,North,Brand.com,1440.0,80,0,0.0,No Campaign,0.0
2025-02-24,HAI-S,Haircare,South,Retail,1728.0,96,0,0.0,No Campaign,0.0
2025-02-24,HAI-E,Haircare,East,Brand.com,1485.0,110,1,0.25,Flash Sale,1024.74
2025-02-24,HAI-W,Haircare,West,Retail,900.0,50,0,0.0,No Campaign,0.0
2025-02-24,FRA-N,Fragrance,North,Retail,3375.0,75,0,0.0,No Campaign,0.0
2025-02-24,FRA-S,Fragrance,South,Retail,2520.0,56,0,0.0,No Campaign,0.0
2025-02-24,FRA-E,Fragrance,East,Amazon,2115.0,47,0,0.0,No Campaign,0.0
2025-02-24,FRA-W,Fragrance,West,Shopee,2835.0,63,0,0.0,No Campaign,0.0
2025-02-25,SKI-N,Skincare,North,Retail,3864.0,138,0,0.0,No Campaign,0.0
2025-02-25,SKI-S,Skincare,South,Shopee,3852.8,172,1,0.2,Bundle Deal,646.2
2025-02-25,SKI-E,Skincare,East,Retail,3556.0,127,0,0.0,No Campaign,0.0
2025-02-25,SKI-W,Skincare,West,Shopee,2464.0,88,0,0.0,No Campaign,0.0
2025-02-25,MAK-N,Makeup,North,Retail,2420.0,110,0,0.0,No Campaign,0.0
2025-02-25,MAK-S,Makeup,South,Retail,2112.0,96,0,0.0,No Campaign,0.0
2025-02-25,MAK-E,Makeup,East,Shopee,3118.5,189,1,0.25,Flash Sale,554.42
2025-02-25,MAK-W,Makeup,West,Shopee,2113.1,113,1,0.15,Member Day,1028.87
2025-02-25,HAI-N,Haircare,North,Amazon,1897.2,124,1,0.15,Member Day,1037.91
2025-02-25,HAI-S,Haircare,South,Retail,1494.0,83,0,0.0,No Campaign,0.0
2025-02-25,HAI-E,Haircare,East,Retail,1620.0,90,0,0.0,No Campaign,0.0
2025-02-25,HAI-W,Haircare,West,Shopee,1080.0,60,0,0.0,No Campaign,0.0
2025-02-25,FRA-N,Fragrance,North,Amazon,3015.0,67,0,0.0,No Campaign,0.0
2025-02-25,FRA-S,Fragrance,South,Amazon,3465.0,77,0,0.0,No Campaign,0.0
2025-02-25,FRA-E,Fragrance,East,Brand.com,2430.0,54,0,0.0,No Campaign,0.0
2025-02-25,FRA-W,Fragrance,West,Amazon,1710.0,38,0,0.0,No Campaign,0.0
2025-02-26,SKI-N,Skincare,North,Retail,3192.0,114,0,0.0,No Campaign,0.0
2025-02-26,SKI-S,Skincare,South,Retail,3388.0,121,0,0.0,No Campaign,0.0
2025-02-26,SKI-E,Skincare,East,Retail,3864.0,138,0,0.0,No Campaign,0.0
2025-02-26,SKI-W,Skincare,West,Amazon,3981.6,158,1,0.1,Member Day,878.98
2025-02-26,MAK-N,Makeup,North,Amazon,1584.0,72,0,0.0,No Campaign,0.0
2025-02-26,MAK-S,Makeup,South,Shopee,1980.0,90,0,0.0,No Campaign,0.0
2025-02-26,MAK-E,Makeup,East,Brand.com,2244.0,102,0,0.0,No Campaign,0.0
2025-02-26,MAK-W,Makeup,West,Shopee,2059.2,117,1,0.2,Bundle Deal,1180.44
2025-02-26,HAI-N,Haircare,North,Shopee,1548.0,86,0,0.0,No Campaign,0.0
2025-02-26,HAI-S,Haircare,South,Retail,1652.4,102,1,0.1,Spring Promo,811.34
2025-02-26,HAI-E,Haircare,East,Brand.com,1944.0,108,0,0.0,No Campaign,0.0
2025-02-26,HAI-W,Haircare,West,Brand.com,1494.0,83,0,0.0,No Campaign,0.0
2025-02-26,FRA-N,Fragrance,North,Shopee,3105.0,69,0,0.0,No Campaign,0.0
2025-02-26,FRA-S,Fragrance,South,Amazon,3510.0,78,0,0.0,No Campaign,0.0
2025-02-26,FRA-E,Fragrance,East,Amazon,2988.0,83,1,0.2,Bundle Deal,533.63
2025-02-26,FRA-W,Fragrance,West,Retail,3195.0,71,0,0.0,No Campaign,0.0
2025-02-27,SKI-N,Skincare,North,Brand.com,3612.0,129,0,0.0,No Campaign,0.0
2025-02-27,SKI-S,Skincare,South,Brand.com,2940.0,105,0,0.0,No Campaign,0.0
2025-02-27,SKI-E,Skincare,East,Brand.com,3808.0,136,0,0.0,No Campaign,0.0
2025-02-27,SKI-W,Skincare,West,Shopee,3045.0,145,1,0.25,Spring Promo,1181.71
2025-02-27,MAK-N,Makeup,North,Amazon,2147.2,122,1,0.2,Bundle Deal,1197.18
2025-02-27,MAK-S,Makeup,South,Brand.com,2442.0,148,1,0.25,Member Day,906.63
2025-02-27,MAK-E,Makeup,East,Brand.com,2225.3,119,1,0.15,Member Day,908.77
2025-02-27,MAK-W,Makeup,West,Brand.com,2420.0,110,0,0.0,No Campaign,0.0
2025-02-27,HAI-N,Haircare,North,Shopee,1872.0,104,0,0.0,No Campaign,0.0
2025-02-27,HAI-S,Haircare,South,Brand.com,1440.0,80,0,0.0,No Campaign,0.0
2025-02-27,HAI-E,Haircare,East,Brand.com,1584.0,88,0,0.0,No Campaign,0.0
2025-02-27,HAI-W,Haircare,West,Retail,1098.0,61,0,0.0,No Campaign,0.0
2025-02-27,FRA-N,Fragrance,North,Shopee,3015.0,67,0,0.0,No Campaign,0.0
2025-02-27,FRA-S,Fragrance,South,Brand.com,2475.0,55,0,0.0,No Campaign,0.0
2025-02-27,FRA-E,Fragrance,East,Amazon,3600.0,100,1,0.2,Spring Promo,854.13
2025-02-27,FRA-W,Fragrance,West,Shopee,2925.0,65,0,0.0,No Campaign,0.0
2025-02-28,SKI-N,Skincare,North,Retail,3388.0,121,0,0.0,No Campaign,0.0
2025-02-28,SKI-S,Skincare,South,Shopee,2968.0,106,0,0.0,No Campaign,0.0
2025-02-28,SKI-E,Skincare,East,Brand.com,3808.0,136,0,0.0,No Campaign,0.0
2025-02-28,SKI-W,Skincare,West,Retail,3213.0,153,1,0.25,Spring Promo,784.67
2025-02-28,MAK-N,Makeup,North,Amazon,2748.9,147,1,0.15,Flash Sale,996.24
2025-02-28,MAK-S,Makeup,South,Shopee,2079.0,105,1,0.1,Spring Promo,728.72
2025-02-28,MAK-E,Makeup,East,Amazon,2310.0,105,0,0.0,No Campaign,0.0
2025-02-28,MAK-W,Makeup,West,Shopee,1518.0,69,0,0.0,No Campaign,0.0
2025-02-28,HAI-N,Haircare,North,Shopee,1728.0,128,1,0.25,Bundle Deal,960.85
2025-02-28,HAI-S,Haircare,South,Amazon,1674.0,93,0,0.0,No Campaign,0.0
2025-02-28,HAI-E,Haircare,East,Shopee,1440.0,80,0,0.0,No Campaign,0.0
2025-02-28,HAI-W,Haircare,West,Amazon,1386.0,77,0,0.0,No Campaign,0.0
2025-02-28,FRA-N,Fragrance,North,Retail,3330.0,74,0,0.0,No Campaign,0.0
2025-02-28,FRA-S,Fragrance,South,Retail,2385.0,53,0,0.0,No Campaign,0.0
2025-02-28,FRA-E,Fragrance,East,Brand.com,3341.25,99,1,0.25,Spring Promo,1025.42
2025-02-28,FRA-W,Fragrance,West,Retail,3528.0,98,1,0.2,Bundle Deal,1103.09
2025-03-01,SKI-N,Skincare,North,Retail,3570.0,150,1,0.15,Member Day,1197.63
2025-03-01,SKI-S,Skincare,South,Shopee,3308.2,139,1,0.15,Member Day,213.7
2025-03-01,SKI-E,Skincare,East,Brand.com,3976.0,142,0,0.0,No Campaign,0.0
2025-03-01,SKI-W,Skincare,West,Brand.com,3220.0,115,0,0.0,No Campaign,0.0
2025-03-01,MAK-N,Makeup,North,Shopee,2816.0,128,0,0.0,No Campaign,0.0
2025-03-01,MAK-S,Makeup,South,Retail,2244.0,102,0,0.0,No Campaign,0.0
2025-03-01,MAK-E,Makeup,East,Retail,2640.0,120,0,0.0,No Campaign,0.0
2025-03-01,MAK-W,Makeup,West,Brand.com,1738.0,79,0,0.0,No Campaign,0.0
2025-03-01,HAI-N,Haircare,North,Retail,1656.0,92,0,0.0,No Campaign,0.0
2025-03-01,HAI-S,Haircare,South,Shopee,900.0,50,0,0.0,No Campaign,0.0
2025-03-01,HAI-E,Haircare,East,Retail,1701.0,126,1,0.25,Flash Sale,1004.41
2025-03-01,HAI-W,Haircare,West,Retail,1656.0,115,1,0.2,Member Day,1063.64
2025-03-01,FRA-N,Fragrance,North,Retail,4005.0,89,0,0.0,No Campaign,0.0
2025-03-01,FRA-S,Fragrance,South,Retail,3136.5,82,1,0.15,Flash Sale,754.69
2025-03-01,FRA-E,Fragrance,East,Amazon,3105.0,69,0,0.0,No Campaign,0.0
2025-03-01,FRA-W,Fragrance,West,Shopee,1935.0,43,0,0.0,No Campaign,0.0
2025-03-02,SKI-N,Skincare,North,Brand.com,4641.0,195,1,0.15,Flash Sale,219.14
2025-03-02,SKI-S,Skincare,South,Brand.com,3612.0,129,0,0.0,No Campaign,0.0
2025-03-02,SKI-E,Skincare,East,Amazon,4009.6,179,1,0.2,Bundle Deal,688.5
2025-03-02,SKI-W,Skincare,West,Amazon,2912.0,104,0,0.0,No Campaign,0.0
2025-03-02,MAK-N,Makeup,North,Amazon,1826.0,83,0,0.0,No Campaign,0.0
2025-03-02,MAK-S,Makeup,South,Shopee,2266.0,103,0,0.0,No Campaign,0.0
2025-03-02,MAK-E,Makeup,East,Brand.com,2244.0,102,0,0.0,No Campaign,0.0
2025-03-02,MAK-W,Makeup,West,Amazon,1672.0,76,0,0.0,No Campaign,0.0
2025-03-02,HAI-N,Haircare,North,Retail,1674.0,93,0,0.0,No Campaign,0.0
2025-03-02,HAI-S,Haircare,South,Retail,1278.0,71,0,0.0,No Campaign,0.0
2025-03-02,HAI-E,Haircare,East,Brand.com,2146.5,159,1,0.25,Bundle Deal,1002.64
2025-03-02,HAI-W,Haircare,West,Shopee,1571.4,97,1,0.1,Flash Sale,327.94
2025-03-02,FRA-N,Fragrance,North,Amazon,2835.0,70,1,0.1,Spring Promo,1052.55
2025-03-02,FRA-S,Fragrance,South,Amazon,2430.0,54,0,0.0,No Campaign,0.0
2025-03-02,FRA-E,Fragrance,East,Brand.com,1890.0,42,0,0.0,No Campaign,0.0
2025-03-02,FRA-W,Fragrance,West,Brand.com,2160.0,48,0,0.0,No Campaign,0.0
2025-03-03,SKI-N,Skincare,North,Retail,3528.0,126,0,0.0,No Campaign,0.0
2025-03-03,SKI-S,Skincare,South,Brand.com,3052.0,109,0,0.0,No Campaign,0.0
2025-03-03,SKI-E,Skincare,East,Brand.com,3388.0,121,0,0.0,No Campaign,0.0
2025-03-03,SKI-W,Skincare,West,Brand.com,3108.0,111,0,0.0,No Campaign,0.0
2025-03-03,MAK-N,Makeup,North,Retail,2288.0,104,0,0.0,No Campaign,0.0
2025-03-03,MAK-S,Makeup,South,Amazon,1760.0,80,0,0.0,No Campaign,0.0
2025-03-03,MAK-E,Makeup,East,Brand.com,2237.4,113,1,0.1,Bundle Deal,780.7
2025-03-03,MAK-W,Makeup,West,Retail,1870.0,85,0,0.0,No Campaign,0.0
2025-03-03,HAI-N,Haircare,North,Shopee,1170.0,65,0,0.0,No Campaign,0.0
2025-03-03,HAI-S,Haircare,South,Shopee,1278.0,71,0,0.0,No Campaign,0.0
2025-03-03,HAI-E,Haircare,East,Brand.com,1872.0,104,0,0.0,No Campaign,0.0
2025-03-03,HAI-W,Haircare,West,Brand.com,1224.0,68,0,0.0,No Campaign,0.0
2025-03-03,FRA-N,Fragrance,North,Shopee,4536.0,126,1,0.2,Flash Sale,513.88
2025-03-03,FRA-S,Fragrance,South,Shopee,3021.75,79,1,0.15,Member Day,722.76
2025-03-03,FRA-E,Fragrance,East,Retail,3465.0,77,0,0.0,No Campaign,0.0
2025-03-03,FRA-W,Fragrance,West,Brand.com,2385.0,53,0,0.0,No Campaign,0.0
2025-03-04,SKI-N,Skincare,North,Shopee,3500.0,125,0,0.0,No Campaign,0.0
2025-03-04,SKI-S,Skincare,South,Brand.com,2520.0,90,0,0.0,No Campaign,0.0
2025-03-04,SKI-E,Skincare,East,Amazon,4144.0,148,0,0.0,No Campaign,0.0
2025-03-04,SKI-W,Skincare,West,Shopee,4331.6,182,1,0.15,Bundle Deal,1170.24
2025-03-04,MAK-N,Makeup,North,Brand.com,2354.0,107,0,0.0,No Campaign,0.0
2025-03-04,MAK-S,Makeup,South,Retail,1694.0,77,0,0.0,No Campaign,0.0
2025-03-04,MAK-E,Makeup,East,Amazon,2310.0,105,0,0.0,No Campaign,0.0
2025-03-04,MAK-W,Makeup,West,Amazon,1760.0,80,0,0.0,No Campaign,0.0
2025-03-04,HAI-N,Haircare,North,Retail,2038.5,151,1,0.25,Flash Sale,343.0
2025-03-04,HAI-S,Haircare,South,Retail,1242.0,69,0,0.0,No Campaign,0.0
2025-03-04,HAI-E,Haircare,East,Amazon,1483.2,103,1,0.2,Spring Promo,375.12
2025-03-04,HAI-W,Haircare,West,Retail,1440.0,80,0,0.0,No Campaign,0.0
2025-03-04,FRA-N,Fragrance,North,Shopee,3240.0,72,0,0.0,No Campaign,0.0
2025-03-04,FRA-S,Fragrance,South,Brand.com,3195.0,71,0,0.0,No Campaign,0.0
2025-03-04,FRA-E,Fragrance,East,Amazon,2430.0,54,0,0.0,No Campaign,0.0
2025-03-04,FRA-W,Fragrance,West,Retail,2250.0,50,0,0.0,No Campaign,0.0
2025-03-05,SKI-N,Skincare,North,Amazon,3360.0,120,0,0.0,No Campaign,0.0
2025-03-05,SKI-S,Skincare,South,Shopee,3528.0,140,1,0.1,Member Day,206.44
2025-03-05,SKI-E,Skincare,East,Shopee,2604.0,93,0,0.0,No Campaign,0.0
2025-03-05,SKI-W,Skincare,West,Shopee,2856.0,102,0,0.0,No Campaign,0.0
2025-03-05,MAK-N,Makeup,North,Brand.com,2435.4,123,1,0.1,Flash Sale,1027.55
2025-03-05,MAK-S,Makeup,South,Brand.com,1672.0,76,0,0.0,No Campaign,0.0
2025-03-05,MAK-E,Makeup,East,Brand.com,2002.0,91,0,0.0,No Campaign,0.0
2025-03-05,MAK-W,Makeup,West,Shopee,1870.0,85,0,0.0,No Campaign,0.0
2025-03-05,HAI-N,Haircare,North,Retail,1512.0,84,0,0.0,No Campaign,0.0
2025-03-05,HAI-S,Haircare,South,Shopee,1687.5,125,1,0.25,Spring Promo,536.01
2025-03-05,HAI-E,Haircare,East,Amazon,1170.0,65,0,0.0,No Campaign,0.0
2025-03-05,HAI-W,Haircare,West,Retail,1458.0,81,0,0.0,No Campaign,0.0
2025-03-05,FRA-N,Fragrance,North,Shopee,3404.25,89,1,0.15,Member Day,950.77
2025-03-05,FRA-S,Fragrance,South,Amazon,2801.25,83,1,0.25,Member Day,1127.36
2025-03-05,FRA-E,Fragrance,East,Shopee,2880.0,64,0,0.0,No Campaign,0.0
2025-03-05,FRA-W,Fragrance,West,Retail,3105.0,69,0,0.0,No Campaign,0.0
2025-03-06,SKI-N,Skincare,North,Brand.com,3864.0,138,0,0.0,No Campaign,0.0
2025-03-06,SKI-S,Skincare,South,Amazon,3248.0,116,0,0.0,No Campaign,0.0
2025-03-06,SKI-E,Skincare,East,Retail,3808.0,136,0,0.0,No Campaign,0.0
2025-03-06,SKI-W,Skincare,West,Brand.com,2856.0,102,0,0.0,No Campaign,0.0
2025-03-06,MAK-N,Makeup,North,Amazon,2973.3,159,1,0.15,Spring Promo,481.62
2025-03-06,MAK-S,Makeup,South,Brand.com,2475.0,150,1,0.25,Member Day,342.26
2025-03-06,MAK-E,Makeup,East,Retail,2442.0,111,0,0.0,No Campaign,0.0
2025-03-06,MAK-W,Makeup,West,Retail,1980.0,120,1,0.25,Bundle Deal,652.81
2025-03-06,HAI-N,Haircare,North,Brand.com,1638.0,91,0,0.0,No Campaign,0.0
2025-03-06,HAI-S,Haircare,South,Shopee,1116.0,62,0,0.0,No Campaign,0.0
2025-03-06,HAI-E,Haircare,East,Amazon,1152.0,64,0,0.0,No Campaign,0.0
2025-03-06,HAI-W,Haircare,West,Shopee,1296.0,72,0,0.0,No Campaign,0.0
2025-03-06,FRA-N,Fragrance,North,Retail,3105.0,92,1,0.25,Bundle Deal,777.89
2025-03-06,FRA-S,Fragrance,South,Brand.com,3465.0,77,0,0.0,No Campaign,0.0
2025-03-06,FRA-E,Fragrance,East,Amazon,2736.0,76,1,0.2,Bundle Deal,891.06
2025-03-06,FRA-W,Fragrance,West,Brand.com,2070.0,46,0,0.0,No Campaign,0.0
2025-03-07,SKI-N,Skincare,North,Amazon,3784.2,159,1,0.15,Spring Promo,934.93
2025-03-07,SKI-S,Skincare,South,Retail,3276.0,117,0,0.0,No Campaign,0.0
2025-03-07,SKI-E,Skincare,East,Brand.com,3808.0,136,0,0.0,No Campaign,0.0
2025-03-07,SKI-W,Skincare,West,Retail,3052.0,109,0,0.0,No Campaign,0.0
2025-03-07,MAK-N,Makeup,North,Retail,2794.0,127,0,0.0,No Campaign,0.0
2025-03-07,MAK-S,Makeup,South,Amazon,2178.0,99,0,0.0,No Campaign,0.0
2025-03-07,MAK-E,Makeup,East,Shopee,2156.0,98,0,0.0,No Campaign,0.0
2025-03-07,MAK-W,Makeup,West,Shopee,1892.0,86,0,0.0,No Campaign,0.0
2025-03-07,HAI-N,Haircare,North,Shopee,1602.0,89,0,0.0,No Campaign,0.0
2025-03-07,HAI-S,Haircare,South,Retail,1206.0,67,0,0.0,No Campaign,0.0
2025-03-07,HAI-E,Haircare,East,Amazon,1296.0,72,0,0.0,No Campaign,0.0
2025-03-07,HAI-W,Haircare,West,Brand.com,1458.0,108,1,0.25,Member Day,761.26
2025-03-07,FRA-N,Fragrance,North,Brand.com,2146.5,53,1,0.1,Member Day,1169.72
2025-03-07,FRA-S,Fragrance,South,Shopee,2070.0,46,0,0.0,No Campaign,0.0
2025-03-07,FRA-E,Fragrance,East,Shopee,3105.0,69,0,0.0,No Campaign,0.0
2025-03-07,FRA-W,Fragrance,West,Amazon,1665.0,37,0,0.0,No Campaign,0.0
2025-03-08,SKI-N,Skincare,North,Amazon,3836.0,137,0,0.0,No Campaign,0.0
2025-03-08,SKI-S,Skincare,South,Amazon,3444.0,164,1,0.25,Bundle Deal,358.3
2025-03-08,SKI-E,Skincare,East,Amazon,3500.0,125,0,0.0,No Campaign,0.0
2025-03-08,SKI-W,Skincare,West,Retail,3046.4,136,1,0.2,Flash Sale,382.67
2025-03-08,MAK-N,Makeup,North,Amazon,2552.0,145,1,0.2,Spring Promo,659.12
2025-03-08,MAK-S,Makeup,South,Retail,1936.0,88,0,0.0,No Campaign,0.0
2025-03-08,MAK-E,Makeup,East,Brand.com,2178.0,99,0,0.0,No Campaign,0.0
2025-03-08,MAK-W,Makeup,West,Retail,1738.0,79,0,0.0,No Campaign,0.0
2025-03-08,HAI-N,Haircare,North,Amazon,1584.0,88,0,0.0,No Campaign,0.0
2025-03-08,HAI-S,Haircare,South,Retail,1713.6,119,1,0.2,Bundle Deal,439.14
2025-03-08,HAI-E,Haircare,East,Brand.com,1903.5,141,1,0.25,Member Day,276.8
2025-03-08,HAI-W,Haircare,West,Brand.com,846.0,47,0,0.0,No Campaign,0.0
2025-03-08,FRA-N,Fragrance,North,Shopee,2205.0,49,0,0.0,No Campaign,0.0
2025-03-08,FRA-S,Fragrance,South,Brand.com,2160.0,48,0,0.0,No Campaign,0.0
2025-03-08,FRA-E,Fragrance,East,Brand.com,3420.0,76,0,0.0,No Campaign,0.0
2025-03-08,FRA-W,Fragrance,West,Amazon,3105.0,69,0,0.0,No Campaign,0.0
2025-03-09,SKI-N,Skincare,North,Amazon,3780.0,135,0,0.0,No Campaign,0.0
2025-03-09,SKI-S,Skincare,South,Amazon,3080.0,110,0,0.0,No Campaign,0.0
2025-03-09,SKI-E,Skincare,East,Amazon,3556.0,127,0,0.0,No Campaign,0.0
2025-03-09,SKI-W,Skincare,West,Retail,3360.0,120,0,0.0,No Campaign,0.0
2025-03-09,MAK-N,Makeup,North,Retail,2692.8,136,1,0.1,Member Day,420.45
2025-03-09,MAK-S,Makeup,South,Amazon,2156.0,98,0,0.0,No Campaign,0.0
2025-03-09,MAK-E,Makeup,East,Brand.com,1980.0,90,0,0.0,No Campaign,0.0
2025-03-09,MAK-W,Makeup,West,Amazon,2354.0,107,0,0.0,No Campaign,0.0
2025-03-09,HAI-N,Haircare,North,Amazon,1602.0,89,0,0.0,No Campaign,0.0
2025-03-09,HAI-S,Haircare,South,Brand.com,1638.0,91,0,0.0,No Campaign,0.0
2025-03-09,HAI-E,Haircare,East,Amazon,1458.0,81,0,0.0,No Campaign,0.0
2025-03-09,HAI-W,Haircare,West,Amazon,1350.0,75,0,0.0,No Campaign,0.0
2025-03-09,FRA-N,Fragrance,North,Brand.com,3330.0,74,0,0.0,No Campaign,0.0
2025-03-09,FRA-S,Fragrance,South,Brand.com,2484.0,69,1,0.2,Member Day,1028.49
2025-03-09,FRA-E,Fragrance,East,Amazon,4286.25,127,1,0.25,Spring Promo,928.37
2025-03-09,FRA-W,Fragrance,West,Amazon,1755.0,39,0,0.0,No Campaign,0.0
2025-03-10,SKI-N,Skincare,North,Shopee,4636.8,207,1,0.2,Spring Promo,1190.33
2025-03-10,SKI-S,Skincare,South,Retail,3052.0,109,0,0.0,No Campaign,0.0
2025-03-10,SKI-E,Skincare,East,Amazon,4076.8,182,1,0.2,Flash Sale,822.75
2025-03-10,SKI-W,Skincare,West,Amazon,3189.2,134,1,0.15,Spring Promo,765.42
2025-03-10,MAK-N,Makeup,North,Retail,2692.8,136,1,0.1,Flash Sale,593.1
2025-03-10,MAK-S,Makeup,South,Shopee,2420.0,110,0,0.0,No Campaign,0.0
2025-03-10,MAK-E,Makeup,East,Amazon,2752.2,139,1,0.1,Member Day,335.46
2025-03-10,MAK-W,Makeup,West,Retail,1883.2,107,1,0.2,Member Day,620.0
2025-03-10,HAI-N,Haircare,North,Brand.com,1530.0,85,0,0.0,No Campaign,0.0
2025-03-10,HAI-S,Haircare,South,Retail,1368.0,76,0,0.0,No Campaign,0.0
2025-03-10,HAI-E,Haircare,East,Retail,1134.0,63,0,0.0,No Campaign,0.0
2025-03-10,HAI-W,Haircare,West,Amazon,1602.0,89,0,0.0,No Campaign,0.0
2025-03-10,FRA-N,Fragrance,North,Retail,2385.0,53,0,0.0,No Campaign,0.0
2025-03-10,FRA-S,Fragrance,South,Retail,3060.0,68,0,0.0,No Campaign,0.0
2025-03-10,FRA-E,Fragrance,East,Amazon,2745.0,61,0,0.0,No Campaign,0.0
2025-03-10,FRA-W,Fragrance,West,Retail,2070.0,46,0,0.0,No Campaign,0.0
2025-03-11,SKI-N,Skincare,North,Shopee,3892.0,139,0,0.0,No Campaign,0.0
2025-03-11,SKI-S,Skincare,South,Brand.com,2996.0,107,0,0.0,No Campaign,0.0
2025-03-11,SKI-E,Skincare,East,Amazon,3808.0,136,0,0.0,No Campaign,0.0
2025-03-11,SKI-W,Skincare,West,Amazon,2884.0,103,0,0.0,No Campaign,0.0
2025-03-11,MAK-N,Makeup,North,Amazon,2079.0,105,1,0.1,Bundle Deal,692.54
2025-03-11,MAK-S,Makeup,South,Shopee,1804.0,82,0,0.0,No Campaign,0.0
2025-03-11,MAK-E,Makeup,East,Brand.com,2354.0,107,0,0.0,No Campaign,0.0
2025-03-11,MAK-W,Makeup,West,Shopee,2068.0,94,0,0.0,No Campaign,0.0
2025-03-11,HAI-N,Haircare,North,Brand.com,1332.0,74,0,0.0,No Campaign,0.0
2025-03-11,HAI-S,Haircare,South,Amazon,972.0,54,0,0.0,No Campaign,0.0
2025-03-11,HAI-E,Haircare,East,Shopee,1836.0,102,0,0.0,No Campaign,0.0
2025-03-11,HAI-W,Haircare,West,Amazon,1098.0,61,0,0.0,No Campaign,0.0
2025-03-11,FRA-N,Fragrance,North,Retail,2385.0,53,0,0.0,No Campaign,0.0
2025-03-11,FRA-S,Fragrance,South,Brand.com,2115.0,47,0,0.0,No Campaign,0.0
2025-03-11,FRA-E,Fragrance,East,Brand.com,3105.0,69,0,0.0,No Campaign,0.0
2025-03-11,FRA-W,Fragrance,West,Shopee,2925.0,65,0,0.0,No Campaign,0.0
2025-03-12,SKI-N,Skincare,North,Amazon,3416.0,122,0,0.0,No Campaign,0.0
2025-03-12,SKI-S,Skincare,South,Brand.com,3612.0,129,0,0.0,No Campaign,0.0
2025-03-12,SKI-E,Skincare,East,Shopee,3724.0,133,0,0.0,No Campaign,0.0
2025-03-12,SKI-W,Skincare,West,Retail,3388.0,121,0,0.0,No Campaign,0.0
2025-03-12,MAK-N,Makeup,North,Brand.com,2882.0,131,0,0.0,No Campaign,0.0
2025-03-12,MAK-S,Makeup,South,Amazon,1804.0,82,0,0.0,No Campaign,0.0
2025-03-12,MAK-E,Makeup,East,Amazon,2486.0,113,0,0.0,No Campaign,0.0
2025-03-12,MAK-W,Makeup,West,Retail,1936.0,88,0,0.0,No Campaign,0.0
2025-03-12,HAI-N,Haircare,North,Brand.com,1620.0,90,0,0.0,No Campaign,0.0
2025-03-12,HAI-S,Haircare,South,Retail,1638.0,91,0,0.0,No Campaign,0.0
2025-03-12,HAI-E,Haircare,East,Brand.com,1800.0,125,1,0.2,Spring Promo,1089.91
2025-03-12,HAI-W,Haircare,West,Retail,1134.0,63,0,0.0,No Campaign,0.0
2025-03-12,FRA-N,Fragrance,North,Amazon,2700.0,60,0,0.0,No Campaign,0.0
2025-03-12,FRA-S,Fragrance,South,Amazon,3060.0,80,1,0.15,Flash Sale,965.83
2025-03-12,FRA-E,Fragrance,East,Shopee,3330.0,74,0,0.0,No Campaign,0.0
2025-03-12,FRA-W,Fragrance,West,Amazon,1980.0,44,0,0.0,No Campaign,0.0
2025-03-13,SKI-N,Skincare,North,Amazon,4144.0,148,0,0.0,No Campaign,0.0
2025-03-13,SKI-S,Skincare,South,Amazon,3416.0,122,0,0.0,No Campaign,0.0
2025-03-13,SKI-E,Skincare,East,Retail,3864.0,138,0,0.0,No Campaign,0.0
2025-03-13,SKI-W,Skincare,West,Brand.com,3108.0,111,0,0.0,No Campaign,0.0
2025-03-13,MAK-N,Makeup,North,Brand.com,2486.0,113,0,0.0,No Campaign,0.0
2025-03-13,MAK-S,Makeup,South,Amazon,1958.0,89,0,0.0,No Campaign,0.0
2025-03-13,MAK-E,Makeup,East,Brand.com,2134.0,97,0,0.0,No Campaign,0.0
2025-03-13,MAK-W,Makeup,West,Amazon,1782.0,81,0,0.0,No Campaign,0.0
2025-03-13,HAI-N,Haircare,North,Retail,1296.0,72,0,0.0,No Campaign,0.0
2025-03-13,HAI-S,Haircare,South,Shopee,1404.0,78,0,0.0,No Campaign,0.0
2025-03-13,HAI-E,Haircare,East,Amazon,2008.8,124,1,0.1,Member Day,1090.38
2025-03-13,HAI-W,Haircare,West,Shopee,1710.0,95,0,0.0,No Campaign,0.0
